Id,PID,MS SubClass,Lot Frontage,Lot Area,Street,Alley,Lot Shape,Land Contour,Utilities,Land Slope,Neighborhood,Condition 1,Condition 2,Overall Qual,Overall Cond,Roof Style,Roof Matl,Exterior 1st,Exterior 2nd,Mas Vnr Type,Mas Vnr Area,Exter Qual,Exter Cond,Foundation,Bsmt Qual,BsmtFin SF 1,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Heating,Electrical,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Fireplace Qu,Garage Cars,Garage Area,Garage Qual,Garage Cond,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Misc Val,Sale Type,SalePrice,Total Baths,Has Finished Garage,Detached Garage,Has Finished Basement,Total sq ft,Is Remodeled,Has Pool,Has Fence,Has Paved Drive,Has Central Air,Lot Config_CulDSac,Lot Config_FR2,Lot Config_FR3,Lot Config_Inside,MS Zoning_C (all),MS Zoning_FV,MS Zoning_I (all),MS Zoning_RH,MS Zoning_RL,MS Zoning_RM,Misc Feature_Gar2,Misc Feature_NA,Misc Feature_Othr,Misc Feature_Shed,Heating QC_Fa,Heating QC_Gd,Heating QC_Po,Heating QC_TA,House Style_1.5Unf,House Style_1Story,House Style_2.5Fin,House Style_2.5Unf,House Style_2Story,House Style_SFoyer,House Style_SLvl,Bldg Type_2fmCon,Bldg Type_Duplex,Bldg Type_Twnhs,Bldg Type_TwnhsE,Age
832,906392130,60,79.0,11646,Pave,NA,IR1,Lvl,AllPub,Gtl,CollgCr,Norm,Norm,6,5,Gable,CompShg,VinylSd,VinylSd,NA,0.0,4,3,PConc,4,0.0,0.0,704.0,704.0,GasA,SBrkr,704,718,0,1422,3,1,4,7,Typ,1,4,2.0,440.0,3,3,36,28,0,0,0,0,0,WD ,173000,3,1,0,0,1486,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,13
2470,528488130,20,60.0,7200,Pave,Pave,Reg,Lvl,AllPub,Gtl,Somerst,Norm,Norm,7,5,Gable,CompShg,VinylSd,VinylSd,NA,0.0,4,3,PConc,4,0.0,0.0,1293.0,1293.0,GasA,SBrkr,1301,0,0,1301,2,1,4,5,Typ,1,4,2.0,572.0,3,3,216,121,0,0,0,0,0,New,187750,2,1,0,0,1638,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12
1017,527301170,60,46.0,20544,Pave,NA,IR1,Lvl,AllPub,Gtl,NWAmes,Norm,Norm,7,6,Gable,CompShg,Plywood,Plywood,BrkFace,123.0,3,4,CBlock,4,0.0,0.0,791.0,791.0,GasA,SBrkr,1236,857,0,2093,3,1,3,7,Typ,1,3,2.0,542.0,3,3,364,63,0,0,0,0,0,WD ,215000,3,1,0,0,2520,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,32
1384,905107380,20,0.0,9981,Pave,NA,IR1,Lvl,AllPub,Gtl,Sawyer,Norm,Norm,5,5,Gable,CompShg,MetalSd,MetalSd,BrkFace,340.0,3,3,CBlock,3,221.0,0.0,852.0,1073.0,GasA,SBrkr,1073,0,0,1073,3,1,3,6,Typ,0,0,1.0,270.0,3,3,0,90,0,0,0,0,0,WD ,120000,1,1,0,1,1163,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,51
1790,528439080,20,70.0,8251,Pave,NA,Reg,Lvl,AllPub,Gtl,Somerst,Norm,Norm,7,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,143.0,4,3,PConc,4,778.0,0.0,716.0,1494.0,GasA,SBrkr,1506,0,0,1506,3,1,4,7,Typ,1,4,2.0,672.0,3,3,192,35,0,0,0,0,0,WD ,249000,2,1,0,1,1733,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,13
2530,534175100,20,78.0,10140,Pave,NA,Reg,Lvl,AllPub,Gtl,NWAmes,RRAn,Norm,7,6,Hip,CompShg,HdBoard,HdBoard,BrkFace,264.0,3,3,CBlock,3,553.0,68.0,713.0,1334.0,GasA,SBrkr,1334,0,0,1334,3,1,3,7,Typ,0,0,2.0,477.0,3,3,0,20,35,0,264,0,0,WD ,164500,2,1,0,1,1354,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,51
2893,916252170,120,0.0,8239,Pave,NA,IR1,Lvl,AllPub,Gtl,GrnHill,Norm,Norm,7,5,Gable,CompShg,BrkFace,Wd Sdng,NA,0.0,4,3,CBlock,0,0.0,0.0,0.0,0.0,GasA,SBrkr,1295,0,0,1295,2,1,4,5,Typ,0,0,1.0,312.0,3,3,0,0,0,0,0,0,0,WD ,230000,2,1,0,1,1295,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,32
2027,903426010,70,0.0,5700,Pave,NA,IR1,Lvl,AllPub,Gtl,OldTown,Feedr,Norm,7,6,Gable,CompShg,Wd Sdng,Wd Shng,NA,0.0,3,3,BrkTil,3,336.0,0.0,336.0,672.0,GasA,FuseA,672,672,0,1344,3,1,4,6,Typ,1,4,2.0,456.0,3,3,0,0,70,0,0,0,0,WD ,140000,2,0,0,1,1344,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,89
683,535452140,20,60.0,7200,Pave,NA,Reg,Lvl,AllPub,Gtl,NAmes,Norm,Norm,5,7,Gable,CompShg,MetalSd,MetalSd,NA,0.0,3,4,CBlock,3,630.0,102.0,0.0,732.0,GasA,SBrkr,732,0,0,732,2,1,3,4,Typ,0,0,1.0,240.0,3,3,0,68,0,0,0,0,0,WD ,118900,1,0,1,1,800,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,66
823,906378110,20,71.0,9178,Pave,NA,Reg,Lvl,AllPub,Gtl,CollgCr,Norm,Norm,8,5,Gable,CompShg,VinylSd,VinylSd,NA,0.0,4,3,PConc,4,0.0,0.0,1468.0,1468.0,GasA,SBrkr,1468,0,0,1468,3,1,4,6,Typ,1,4,3.0,904.0,3,3,192,142,0,0,0,0,0,WD ,239900,2,1,0,0,1802,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10
2374,527452070,120,53.0,4043,Pave,NA,Reg,Lvl,AllPub,Gtl,NPkVill,Norm,Norm,6,5,Gable,CompShg,Plywood,Plywood,NA,0.0,3,3,CBlock,4,727.0,156.0,186.0,1069.0,GasA,SBrkr,1069,0,0,1069,2,1,3,4,Typ,1,1,2.0,440.0,3,3,0,55,0,0,225,0,0,WD ,146300,2,1,0,1,1124,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,43
1594,923225080,120,0.0,4224,Pave,NA,Reg,Lvl,AllPub,Gtl,MeadowV,Norm,Norm,5,6,Gable,CompShg,CemntBd,CmentBd,NA,0.0,3,3,PConc,4,769.0,0.0,271.0,1040.0,GasA,SBrkr,1040,0,0,1040,3,1,3,6,Typ,0,0,2.0,499.0,3,3,0,100,0,0,0,0,0,WD ,124000,1,0,0,1,1140,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,43
2049,905100060,190,75.0,11235,Pave,NA,Reg,Lvl,AllPub,Gtl,Sawyer,Norm,Norm,5,5,Gable,CompShg,HdBoard,HdBoard,NA,0.0,3,3,CBlock,4,925.0,0.0,0.0,925.0,GasA,SBrkr,999,0,0,999,3,1,3,6,Typ,0,0,1.0,308.0,3,3,40,176,0,0,0,0,0,WD ,130000,1,0,1,1,1215,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,55
1813,531385070,20,65.0,8450,Pave,NA,Reg,Lvl,AllPub,Gtl,SawyerW,Norm,Norm,7,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,108.0,3,3,PConc,4,0.0,0.0,1349.0,1349.0,GasA,SBrkr,1349,0,0,1349,3,1,3,6,Typ,0,0,2.0,539.0,3,3,120,55,0,0,0,0,0,WD ,179000,2,0,0,0,1524,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,18
365,527180100,20,99.0,11851,Pave,NA,Reg,Lvl,AllPub,Gtl,Gilbert,Norm,Norm,7,5,Gable,CompShg,HdBoard,HdBoard,NA,0.0,3,3,PConc,4,0.0,0.0,1424.0,1424.0,GasA,SBrkr,1442,0,0,1442,3,1,3,5,Typ,0,0,2.0,500.0,3,3,0,34,0,508,0,0,0,WD ,180500,2,1,0,0,1476,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,28
176,902125160,30,47.0,4608,Pave,NA,Reg,Lvl,AllPub,Gtl,OldTown,Artery,Norm,4,6,Gable,CompShg,MetalSd,MetalSd,NA,0.0,3,4,CBlock,3,0.0,0.0,747.0,747.0,GasA,SBrkr,747,0,0,747,2,1,3,4,Typ,0,0,1.0,220.0,3,3,0,0,0,0,0,0,0,WD ,80000,1,0,0,0,747,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,73
510,528435030,20,78.0,9262,Pave,NA,Reg,Lvl,AllPub,Gtl,Somerst,Norm,Norm,8,5,Gable,CompShg,CemntBd,CmentBd,Stone,194.0,4,3,PConc,4,0.0,0.0,1573.0,1573.0,GasA,SBrkr,1578,0,0,1578,3,1,5,7,Typ,1,4,3.0,840.0,3,3,0,36,0,0,0,0,0,New,287090,2,1,0,0,1614,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10
1326,902427045,20,70.0,12702,Pave,NA,Reg,Lvl,AllPub,Gtl,OldTown,Norm,Norm,5,5,Gable,CompShg,BrkFace,BrkFace,NA,0.0,3,3,PConc,0,0.0,0.0,0.0,0.0,GasA,FuseA,882,0,0,882,2,1,3,4,Typ,0,0,1.0,308.0,3,3,0,45,0,0,0,0,0,WD ,97000,1,0,1,1,927,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,62
2423,528228360,120,0.0,2938,Pave,NA,Reg,Lvl,AllPub,Gtl,Blmngtn,Norm,Norm,7,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,40.0,4,3,PConc,4,1038.0,0.0,330.0,1368.0,GasA,SBrkr,1511,0,0,1511,2,1,4,5,Typ,1,3,2.0,398.0,3,3,130,30,0,0,0,0,0,WD ,246990,2,1,0,1,1671,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,16
1631,527175130,20,160.0,18160,Grvl,NA,Reg,Lvl,AllPub,Gtl,Gilbert,Norm,Norm,6,6,Gable,CompShg,HdBoard,HdBoard,BrkCmn,138.0,3,3,CBlock,3,550.0,0.0,752.0,1302.0,GasA,SBrkr,1128,0,0,1128,3,1,3,6,Typ,1,3,2.0,480.0,3,3,0,108,246,0,0,0,0,WD ,154204,1,0,0,1,1236,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,54
1263,535425060,20,76.0,11355,Pave,NA,IR1,Lvl,AllPub,Gtl,NAmes,Norm,Norm,7,7,Gable,Tar&Grv,HdBoard,HdBoard,BrkFace,125.0,3,3,CBlock,3,637.0,0.0,675.0,1312.0,GasA,SBrkr,1312,0,0,1312,3,1,3,6,Typ,1,4,2.0,495.0,3,3,0,304,144,0,0,0,6500,WD ,186000,2,1,0,1,1616,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,60
1046,527451550,160,21.0,1680,Pave,NA,Reg,Lvl,AllPub,Gtl,BrDale,Norm,Norm,5,5,Gable,CompShg,HdBoard,HdBoard,BrkFace,356.0,3,3,CBlock,3,350.0,0.0,280.0,630.0,GasA,SBrkr,630,672,0,1302,3,1,3,6,Typ,0,0,1.0,264.0,3,3,0,0,0,0,0,0,0,WD ,111750,3,0,1,1,1302,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,46
47,528176010,20,110.0,14300,Pave,NA,Reg,HLS,AllPub,Mod,NridgHt,Norm,Norm,9,5,Hip,CompShg,VinylSd,VinylSd,BrkFace,1095.0,5,3,PConc,5,1373.0,0.0,1473.0,2846.0,GasA,SBrkr,2696,0,0,2696,3,1,5,10,Typ,2,4,3.0,958.0,3,3,220,150,0,0,0,0,0,WD ,500000,3,1,0,1,3066,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15
1424,906378190,60,65.0,10616,Pave,NA,IR1,Lvl,AllPub,Gtl,CollgCr,Norm,Norm,7,5,Gable,CompShg,VinylSd,VinylSd,NA,0.0,4,3,PConc,4,0.0,0.0,628.0,628.0,GasA,SBrkr,628,728,0,1356,3,1,4,6,Typ,1,4,2.0,484.0,3,3,100,24,0,0,0,0,0,New,177439,3,1,0,0,1480,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,11
429,528108070,60,96.0,11308,Pave,NA,IR1,Lvl,AllPub,Gtl,NridgHt,Norm,Norm,9,5,Gable,CompShg,VinylSd,VinylSd,Stone,154.0,5,3,PConc,5,936.0,0.0,168.0,1104.0,GasA,SBrkr,1130,1054,0,2184,3,1,5,10,Typ,1,4,3.0,836.0,3,3,0,102,0,0,0,0,0,WD ,335000,3,1,0,1,2286,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10
1031,527359070,60,80.0,10480,Pave,NA,Reg,Lvl,AllPub,Gtl,NWAmes,Norm,Norm,7,6,Hip,CompShg,Plywood,Plywood,BrkFace,660.0,3,3,CBlock,3,403.0,0.0,400.0,803.0,GasA,SBrkr,1098,866,0,1964,4,1,3,8,Typ,1,4,2.0,483.0,3,3,0,69,0,0,0,0,0,WD ,205000,3,1,0,1,2033,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,42
1635,527184110,120,35.0,5118,Pave,NA,IR1,HLS,AllPub,Gtl,StoneBr,Norm,Norm,8,5,Gable,CompShg,CemntBd,CmentBd,NA,0.0,4,3,PConc,4,926.0,0.0,386.0,1312.0,GasA,SBrkr,1321,0,0,1321,1,1,4,4,Typ,1,3,2.0,484.0,3,3,0,64,140,0,0,0,0,WD ,212000,1,1,0,1,1385,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,28
309,911370510,120,44.0,3811,Pave,NA,IR1,HLS,AllPub,Mod,Crawfor,Artery,Norm,8,5,Hip,CompShg,CemntBd,CmentBd,Stone,186.0,4,3,PConc,5,1373.0,0.0,221.0,1594.0,GasA,SBrkr,1646,0,0,1646,2,1,4,5,Typ,1,4,2.0,525.0,3,3,128,53,0,0,155,0,0,WD ,246000,2,1,0,1,1827,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,14
1020,527302070,20,0.0,10825,Pave,NA,IR1,Lvl,AllPub,Gtl,NWAmes,Norm,Norm,7,7,Gable,CompShg,WdShing,Plywood,BrkFace,174.0,4,3,CBlock,4,747.0,0.0,513.0,1260.0,GasA,SBrkr,1260,0,0,1260,3,1,3,6,Typ,0,0,2.0,598.0,3,3,152,0,0,0,0,0,0,WD ,181900,2,0,0,1,1412,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,35
178,902206040,50,50.0,5500,Pave,NA,Reg,Lvl,AllPub,Gtl,OldTown,Norm,Norm,5,7,Gable,CompShg,Wd Sdng,Wd Sdng,NA,0.0,3,3,BrkTil,3,234.0,692.0,0.0,926.0,GasA,SBrkr,926,0,390,1316,3,1,3,6,Typ,0,0,2.0,484.0,3,3,0,0,0,0,0,0,0,WD ,130000,1,0,1,1,1316,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,89
1975,902105110,70,60.0,9600,Pave,Grvl,Reg,Lvl,AllPub,Gtl,OldTown,Norm,Norm,5,7,Gable,CompShg,Wd Sdng,Wd Shng,NA,0.0,3,4,BrkTil,2,0.0,0.0,264.0,264.0,GasA,SBrkr,768,664,0,1432,2,1,3,7,Typ,0,0,2.0,360.0,3,4,270,0,112,0,0,0,0,WD ,132000,2,0,1,0,1702,1,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,108
2096,906223040,60,75.0,9317,Pave,NA,Reg,Lvl,AllPub,Gtl,SawyerW,Norm,Norm,7,5,Gable,CompShg,VinylSd,VinylSd,NA,0.0,4,4,PConc,4,497.0,0.0,282.0,779.0,GasA,SBrkr,1029,929,0,1958,3,1,4,7,Typ,1,3,2.0,499.0,3,3,202,93,0,0,0,0,0,CWD,220000,3,1,0,1,2253,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,24
865,907252210,20,0.0,11838,Pave,NA,Reg,Lvl,AllPub,Gtl,CollgCr,Norm,Norm,8,5,Hip,CompShg,VinylSd,VinylSd,NA,0.0,4,3,PConc,4,0.0,0.0,1753.0,1753.0,GasA,SBrkr,1788,0,0,1788,3,1,5,7,Typ,1,3,2.0,522.0,3,3,202,151,0,0,0,0,0,WD ,236500,2,1,0,0,2141,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,17
385,527365030,60,75.0,8004,Pave,NA,IR1,Lvl,AllPub,Gtl,Somerst,RRAn,Norm,8,5,Gable,CompShg,VinylSd,VinylSd,Stone,110.0,4,3,PConc,4,544.0,0.0,288.0,832.0,GasA,SBrkr,832,1103,0,1935,3,1,3,8,Typ,0,0,2.0,552.0,3,3,0,150,0,0,0,0,0,New,263435,3,1,0,1,2085,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9
1362,903454100,50,60.0,6876,Pave,NA,Reg,Bnk,AllPub,Gtl,IDOTRR,Norm,Norm,6,6,Gable,CompShg,Wd Sdng,Wd Sdng,NA,0.0,3,3,BrkTil,3,0.0,0.0,1272.0,1272.0,GasA,SBrkr,1272,0,697,1969,4,1,3,9,Min1,1,4,2.0,400.0,3,3,0,34,0,0,0,0,0,COD,141000,2,0,1,0,2003,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,80
1091,528250030,60,0.0,8396,Pave,NA,IR1,Lvl,AllPub,Gtl,Gilbert,Norm,Norm,7,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,196.0,4,3,PConc,4,0.0,0.0,847.0,847.0,GasA,SBrkr,847,1139,0,1986,4,1,4,9,Typ,1,4,2.0,434.0,3,3,120,48,0,0,0,0,0,WD ,213000,3,1,0,0,2154,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,15
317,916386020,20,73.0,9803,Pave,NA,Reg,Lvl,AllPub,Gtl,Timber,Norm,Norm,7,5,Gable,CompShg,VinylSd,VinylSd,NA,0.0,4,3,PConc,4,0.0,0.0,1214.0,1214.0,GasA,SBrkr,1214,0,0,1214,2,1,4,6,Typ,0,0,2.0,520.0,3,3,0,25,0,0,0,0,0,New,179781,2,1,0,0,1239,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9
1076,528186160,120,48.0,6240,Pave,NA,Reg,Lvl,AllPub,Gtl,NridgHt,Norm,Norm,8,5,Hip,CompShg,MetalSd,MetalSd,BrkFace,176.0,4,3,PConc,4,846.0,0.0,496.0,1342.0,GasA,SBrkr,1342,0,0,1342,2,1,4,6,Typ,1,4,2.0,550.0,3,3,0,35,0,0,0,0,0,WD ,234250,2,1,0,1,1377,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,12
1573,916325080,20,0.0,15498,Pave,NA,IR1,Lvl,AllPub,Gtl,Timber,Norm,Norm,8,6,Hip,WdShake,Stone,HdBoard,NA,0.0,4,3,CBlock,4,1165.0,400.0,0.0,1565.0,GasA,SBrkr,2898,0,0,2898,2,1,4,10,Typ,1,4,2.0,665.0,3,3,0,72,174,0,0,0,0,COD,287000,2,1,0,1,2970,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,42
485,528275160,60,0.0,12891,Pave,NA,IR1,Lvl,AllPub,Gtl,Gilbert,Norm,Norm,8,5,Gable,CompShg,VinylSd,VinylSd,NA,0.0,4,3,PConc,5,651.0,0.0,219.0,870.0,GasA,SBrkr,878,1126,0,2004,4,1,4,8,Typ,1,4,3.0,644.0,3,3,0,48,0,0,0,0,0,WD ,257500,3,1,0,1,2052,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,16
2021,903234160,30,60.0,6180,Pave,NA,Reg,Lvl,AllPub,Gtl,BrkSide,Norm,Norm,6,5,Gable,CompShg,Wd Sdng,Wd Sdng,NA,0.0,3,3,BrkTil,3,0.0,0.0,960.0,960.0,GasA,SBrkr,986,0,0,986,2,1,3,5,Typ,1,4,1.0,180.0,3,3,0,128,0,0,0,0,0,WD ,102000,1,0,1,0,1114,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,92
2032,903451110,45,57.0,7449,Pave,Grvl,Reg,Bnk,AllPub,Gtl,IDOTRR,Norm,Norm,7,7,Gable,CompShg,Wd Sdng,Wd Sdng,NA,0.0,3,3,PConc,3,0.0,0.0,637.0,637.0,GasA,FuseF,1108,0,0,1108,3,1,4,6,Typ,1,4,1.0,280.0,3,3,0,0,205,0,0,0,0,WD ,139400,1,0,0,0,1108,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,88
2604,535381060,50,60.0,10410,Pave,Grvl,Reg,Lvl,AllPub,Gtl,OldTown,Artery,Norm,3,4,Gable,CompShg,Wd Sdng,Wd Sdng,NA,0.0,3,3,PConc,3,0.0,0.0,672.0,672.0,GasA,SBrkr,694,520,0,1214,3,1,3,6,Typ,0,0,3.0,936.0,3,3,216,0,160,0,0,0,0,WD ,105000,1,0,1,0,1430,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,103
1615,526355190,20,95.0,15865,Pave,NA,IR1,Lvl,AllPub,Mod,NAmes,Norm,Norm,8,6,Flat,Tar&Grv,Wd Sdng,Wd Sdng,NA,0.0,4,4,PConc,3,351.0,823.0,1043.0,2217.0,GasA,SBrkr,2217,0,0,2217,4,1,4,8,Typ,1,3,2.0,621.0,3,3,81,207,0,0,224,0,0,WD ,268000,2,0,0,1,2505,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,48
2736,905426150,80,0.0,19690,Pave,NA,IR1,Lvl,AllPub,Gtl,Edwards,Norm,Norm,6,7,Flat,Tar&Grv,Plywood,Plywood,NA,0.0,4,4,CBlock,4,0.0,0.0,697.0,697.0,GasA,SBrkr,1575,626,0,2201,4,1,4,8,Typ,1,4,2.0,432.0,4,4,586,236,0,0,0,738,0,WD ,274970,2,0,0,0,3023,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,52
473,528228455,120,43.0,3182,Pave,NA,Reg,Lvl,AllPub,Gtl,Blmngtn,Norm,Norm,7,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,16.0,4,3,PConc,4,16.0,0.0,1204.0,1220.0,GasA,SBrkr,1220,0,0,1220,2,1,4,5,Typ,1,4,2.0,397.0,3,3,100,16,0,0,0,0,0,WD ,180000,2,1,0,1,1336,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,13
1316,902306130,70,60.0,9600,Pave,NA,Reg,Lvl,AllPub,Gtl,OldTown,Norm,Norm,7,9,Gambrel,CompShg,MetalSd,MetalSd,NA,0.0,3,5,BrkTil,3,141.0,0.0,548.0,689.0,GasA,SBrkr,689,689,0,1378,3,1,4,7,Typ,1,4,2.0,360.0,3,3,0,0,116,0,0,0,0,WD ,161000,2,0,1,1,1378,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,90
244,905478190,20,60.0,11100,Pave,NA,Reg,Low,AllPub,Gtl,Edwards,Norm,Norm,4,7,Gable,CompShg,MetalSd,MetalSd,NA,0.0,3,3,CBlock,0,0.0,0.0,0.0,0.0,GasA,SBrkr,930,0,0,930,2,1,4,6,Typ,0,0,1.0,308.0,3,3,0,0,0,0,0,0,0,WD ,84900,1,0,1,1,930,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,72
152,535304060,190,70.0,13587,Pave,NA,Reg,Lvl,AllPub,Gtl,NAmes,Norm,Norm,5,5,Gable,CompShg,MetalSd,MetalSd,NA,0.0,3,3,CBlock,3,532.0,0.0,456.0,988.0,GasA,SBrkr,988,0,0,988,2,1,3,5,Typ,0,0,1.0,264.0,3,3,0,0,0,0,0,0,0,WD ,119000,1,0,0,1,988,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,60
